number_of_episode,reward
15239,-44.2896953752515
15240,-31.0780034258487
15241,-32.4130882489855
15242,-27.3148637874108
15243,-28.6333720499615
15244,-37.586195835978
15245,-24.5185997372188
15246,-23.7810687188822
15247,-25.1628110578192
15248,-33.4427292014487
15249,-27.7144546736518
15250,-31.3259357687017
15251,-16.8458966594266
15252,-18.5880102114577
15253,-31.5964737180364
15254,-30.0249206773264
15255,-19.3512211180449
15256,-23.5328951703908
15257,-22.1808102332047
15258,-30.0989536344498
15259,-32.8286023978554
15260,-21.2802361851243
15261,-20.2214587189543
15262,-21.1185540862134
15263,-22.5032285053951
15264,-23.2269267112637
15265,-18.5854603394923
15266,-30.0101579665507
15267,-32.4599296556804
15268,-7.49781234114429
15269,-28.6042115141801
15270,-22.9079119497223
15271,-19.7149848358126
15272,-25.3254361917048
15273,-10.9447164049927
15274,-17.0006656056564
15275,-15.880005555656
15276,-24.187472160276
15277,-28.6194096923165
15278,-21.9486004334205
15279,-14.4586845325978
15280,-15.2331640092622
15281,-31.1534498187401
15282,-26.2771086631354
15283,-24.2788181537811
15284,-13.516277651667
15285,-20.8908443041184
15286,-26.6870960372009
15287,-31.1979858712673
15288,-22.2009533183684
15289,-29.4634390602313
15290,-17.5801781286426
15291,-15.2573928451934
15292,-24.6077606866001
15293,-25.6332519858077
15294,-18.3523789357026
15295,-28.4603009507601
15296,-29.9923821765465
15297,-14.1337807925077
15298,-16.9547832399537
15299,-16.557101087939
15300,-30.024030725047
15301,-32.0379584495885
15302,-28.4836603376547
15303,-32.2824750015636
15304,-15.6904806415253
15305,-28.4828472350953
15306,-21.3623615888721
15307,-26.4636142814905
15308,-29.2359118680452
15309,-9.54838668597269
15310,-29.3960380541608
15311,-27.2605365082724
15312,-28.0054111562141
15313,-34.1887893349766
15314,-24.7783172917211
15315,-27.0949724935635
15316,-17.9829422228187
15317,-17.7004215789617
15318,-24.404954260338
15319,-36.7997931962219
15320,-22.6170277118229
15321,-42.1517788821445
15322,-22.4966018908939
15323,-21.3187620625309
15324,-32.9471497975062
15325,-18.1577248081993
15326,-17.6009517646133
15327,-9.85811968368635
15328,-28.751640137282
15329,-24.0551940406982
15330,-11.6502627514785
15331,-26.2212910681458
15332,-37.7758581074508
15333,-20.2558268175508
15334,-18.5736395782057
15335,-20.4185246974099
15336,-32.3287011664791
15337,-32.7917469465696
15338,-16.4905824270335
15339,-35.6733548166035
15340,-22.8962247467795
15341,-25.1085457624624
15342,-32.9133571096864
15343,-31.3078625611391
15344,-25.7489297582015
15345,-21.6764834855659
15346,-21.2579343668043
15347,-24.7934356661086
15348,-25.7295573160561
15349,-31.2304391322483
15350,-29.1399673453286
15351,-29.1847667553508
15352,-35.7907737887325
15353,-37.4232859291938
15354,-26.7236720911495
15355,-29.1188291848843
15356,-31.2672321507749
15357,-24.2800214098466
15358,-24.046909918162
15359,-32.5643028119917
15360,-22.9055551145192
15361,-38.6575214554856
15362,-17.6023613329523
15363,-38.6745560101111
15364,-22.8031601026884
15365,-31.1268355591503
15366,-19.3785304598607
15367,-28.5463791605562
15368,-32.1503770175606
15369,-16.1399381905991
15370,-35.4314621898167
15371,-11.7068779328215
15372,-33.3210252526605
15373,-26.6416189491626
15374,-20.5374613055084
15375,-26.7511945095643
15376,-31.4335174364193
15377,-22.1112908194431
15378,-19.9352375457933
15379,-16.7811367974037
15380,-27.6105904785213
15381,-25.0158116886104
15382,-28.5905867539226
15383,-27.3521772555019
15384,-18.3954712189545
15385,-31.9329016101159
15386,-27.1566140685752
15387,-27.1845403279864
15388,-21.2720628839674
15389,-14.3367678520483
15390,-21.3909668207379
15391,-26.426609843499
15392,-22.3802476202188
15393,-21.350323395241
15394,-34.707773053314
15395,-32.2373837784648
15396,-30.5103963662987
15397,-26.6908026267634
15398,-17.4855058459784
15399,-30.4497967408169
15400,-30.4186478172847
15401,-20.6416456862965
15402,-9.60170686399565
15403,-21.4487617804441
15404,-30.6325712705775
15405,-39.521213513927
15406,-39.2095341022137
15407,-33.1621428759991
15408,-33.1748632659689
15409,-24.6904225948028
15410,-38.1667798030029
15411,-39.14407210429
15412,-32.4398059675755
15413,-22.2255885125861
15414,-22.4575928213219
15415,-25.1971260650705
15416,-28.7206466411204
15417,-30.103583802716
15418,-29.8531292284775
15419,-34.3045652655259
15420,-11.6870141225816
15421,-17.5522339877785
15422,-24.7522977809047
15423,-20.0194015477784
15424,-23.3142057416923
15425,-44.9722965106788
15426,-15.396729679493
15427,-31.1513427317512
15428,-22.5228877882886
15429,-34.5496181455519
15430,-29.4356252824437
15431,-22.849541095207
15432,-27.9298143057471
15433,-34.4889866050166
15434,-29.8985756358868
15435,-29.3892767892028
15436,-10.5551222247672
15437,-19.3622239452965
15438,-26.7545593963393
15439,-37.6595235510852
15440,-17.3810769132416
15441,-31.0722534076629
15442,-33.2304253692837
15443,-30.6468966808538
15444,-15.4464112863072
15445,-31.2077861674897
15446,-35.549728370934
15447,-26.3418824748613
15448,-33.4691897085228
15449,-25.6560899911893
15450,-27.9532585498199
15451,-26.7765925874797
15452,-37.2535095683496
15453,-41.2599371412506
15454,-22.2657644746019
15455,-19.8017245107372
15456,-33.0390929284674
15457,-37.4949564493239
15458,-34.5770303512562
15459,-23.3056122513891
15460,-18.3763426884371
15461,-29.3812871296345
15462,-21.0512817548243
15463,-22.1009288812702
15464,-9.98769785075036
15465,-32.952705027585
15466,-30.4828327525149
15467,-34.150590483221
15468,-16.3961389620408
15469,-15.9813086159399
15470,-25.0274191799044
15471,-39.0601835322833
15472,-32.9318353795099
15473,-30.8443098886006
15474,-23.9583824927824
15475,-29.1955145422611
15476,-31.4025440071928
15477,-17.9911190722803
15478,-29.9874291854377
15479,-25.90659171013
15480,-35.3725650126117
15481,-14.894956747176
15482,-23.8104065281599
15483,-18.1122535980785
15484,-25.1531176275921
15485,-12.228438304193
15486,-21.567886442607
15487,-24.0481694470263
15488,-16.5118135282967
15489,-29.958330182862
15490,-28.2679770193134
15491,-33.3744435701104
15492,-24.9754717589662
15493,-24.0223612836264
15494,-21.5102545718395
15495,-34.1334606631934
15496,-27.4809456656319
15497,-32.981293695853
15498,-22.4212543542861
15499,-31.0921253093982
15500,-18.0207699044911
15501,-29.3881961416684
15502,-28.5411398583762
15503,-20.6230927192431
15504,-28.6662044405939
15505,-34.969994063095
15506,-26.661450662242
15507,-34.6092647308034
15508,-16.7909837349938
15509,-24.0931492811629
15510,-29.4041761168993
15511,-26.2151525218224
15512,-45.6428871985475
15513,-20.6150257651611
15514,-23.9841561075508
15515,-24.0676132095324
15516,-32.8560861155465
15517,-33.0310128079363
15518,-36.8750691729134
15519,-25.1254764069829
15520,-25.9031882128276
15521,-27.7600933417782
15522,-18.963064606291
15523,-36.0521631133074
15524,-36.321349333807
15525,-38.1024326766352
15526,-37.2514460070391
15527,-41.9822905937814
15528,-27.5771699789913
15529,-30.6360921430531
15530,-32.9384298749685
15531,-22.9604572034237
15532,-34.1886791837717
15533,-23.6561034560599
15534,-29.3956723892906
15535,-27.3532049172495
15536,-19.7998719096393
15537,-38.4201139222441
15538,-27.1825124377382
15539,-19.753399027382
15540,-24.9499132877805
15541,-33.7434641129341
15542,-29.1910967282188
15543,-24.8257424034835
15544,-17.737689577037
15545,-35.4971461059792
15546,-32.0978899171975
15547,-35.0177867183754
15548,-32.0159658681745
15549,-33.0800449803058
15550,-32.9635532345194
15551,-30.6534624326529
15552,-29.9438636551211
15553,-15.593822545478
15554,-32.2016331238637
15555,-31.0690794632223
15556,-36.8399044519775
15557,-17.4909442901228
15558,-25.1138052421473
15559,-21.8060395459313
15560,-36.6651564176565
15561,-21.2907717039645
15562,-27.8233923803698
15563,-31.9140905637844
15564,-26.2644413340303
15565,-19.1752264592415
15566,-20.4371165558893
15567,-24.4146237495846
15568,-20.121828866172
15569,-32.5766538367902
15570,-29.1919284173749
15571,-35.4549336299324
15572,-20.7715378988674
15573,-42.7301103255856
15574,-23.9858276068455
15575,-35.1591321516366
15576,-27.7863023134898
15577,-34.5774752489617
15578,-30.5395574318245
15579,-22.0596374435862
15580,-32.5816887179056
15581,-28.1523470804082
15582,-47.4226524310938
15583,-29.4014903421328
15584,-34.5861389650802
15585,-33.7655073235113
15586,-15.7774383757743
15587,-28.4296165803368
15588,-30.8350107976371
15589,-25.6457040623173
15590,-32.6173740265598
15591,-30.4065429470853
15592,-26.4121758896424
15593,-28.5895440930229
15594,-20.2719827799945
15595,-27.3458332462038
15596,-24.7202135755301
15597,-20.6297992224522
15598,-31.4236805027948
15599,-29.1041867466083
15600,-28.9785052417986
15601,-40.2682106627098
15602,-23.4117836810638
15603,-22.547403578555
15604,-26.3262229636393
15605,-24.2488245295963
15606,-42.1694161396393
15607,-24.1590054224006
15608,-19.4665343127037
15609,-24.1262790761775
15610,-20.0023896770868
15611,-21.4081699029937
15612,-29.165406443951
15613,-24.2889788677338
15614,-25.1936935744072
15615,-27.6199059808632
15616,-21.171198174591
15617,-15.1070908675099
15618,-34.1429429606361
15619,-21.402910600197
15620,-24.3158575467789
15621,-16.9126846927924
15622,-18.0878079887341
15623,-25.2052997144231
15624,-21.4549358000009
15625,-32.7459699172941
15626,-35.7599453402096
15627,-21.4224054969732
15628,-18.6695200030722
15629,-8.72149760805189
15630,-20.5832387528539
15631,-24.2280831895368
15632,-27.6294517170874
15633,-17.7018676393638
15634,-30.0337059218593
15635,-19.3268879916539
15636,-24.3222206893176
15637,-24.0540391907815
15638,-27.0767700961902
15639,-9.81207251094951
15640,-21.7113300163294
15641,-19.5407615706477
15642,-37.1737831331684
15643,-23.1516783209943
15644,-16.9019370656082
15645,-17.4653335454322
15646,-7.26589846310247
15647,-45.0482193910324
15648,-25.5557633983299
15649,-35.3294684751451
15650,-17.7789825801576
15651,-28.5504468560108
15652,-24.5329181644215
15653,-37.8135443025976
15654,-23.9499998953291
15655,-28.6382735109225
15656,-36.0739352930162
15657,-29.0954670356321
15658,-26.4512106974365
15659,-14.5215462259815
15660,-30.5759200350626
15661,-24.027761965971
15662,-9.13018214717808
15663,-17.319373252856
15664,-24.752831385727
15665,-21.0335320535544
15666,-33.9832828584008
15667,-25.1615124851216
15668,-16.5920277934137
15669,-24.2494494405958
15670,-19.1104882436882
15671,-21.2998782402542
15672,-28.6921271991019
15673,-18.4460990503467
15674,-25.7786938215723
15675,-26.6086966368368
15676,-16.6727832712265
15677,-27.0861710626511
15678,-16.9119263251871
15679,-22.773351857015
15680,-29.7373160097986
15681,-18.6787341935677
15682,-23.1659146589038
15683,-25.2032881875868
15684,-29.7058898647377
15685,-15.7480489578648
15686,-31.1581615489029
15687,-14.9343358471365
15688,-26.741407707409
15689,-23.5959366505086
15690,-14.0729754493429
15691,-30.9311007575874
15692,-23.194494262492
15693,-11.4417583298687
15694,-17.5946035146949
15695,-25.2328755348556
15696,-21.1276197829356
15697,-23.6132371663796
15698,-16.1316715832294
15699,-24.2723962697918
15700,-28.0270665185591
15701,-41.0109167907959
15702,-28.639896710707
15703,-37.9182590693569
15704,-41.9536600648089
15705,-29.9812664000191
15706,-36.0511403356793
15707,-20.8547940672736
15708,-42.0089569778674
15709,-30.2798558089967
15710,-35.3707926725216
15711,-32.978179221472
15712,-28.564697916375
15713,-24.6368001225769
15714,-13.7283685482822
15715,-12.2236099843176
15716,-18.5255568272596
15717,-32.926506171213
15718,-31.4403700935117
15719,-34.2389201759878
15720,-15.7649646656344
15721,-33.8823271513009
15722,-25.3304166396531
15723,-29.014228854831
15724,-35.3869998275072
15725,-22.3418070604057
15726,-25.0003814832482
15727,-16.0404340671051
15728,-22.716346326758
15729,-7.96151420761964
15730,-32.1827453059372
15731,-21.9982198881987
15732,-20.72223821909
15733,-27.3026957585174
15734,-14.4724244153256
15735,-14.9372128586296
15736,-24.8543432803476
15737,-26.0235476307928
15738,-25.1930398477811
15739,-15.9535549248222
15740,-21.1677565551897
15741,-30.1611013365135
15742,-23.9617499880599
15743,-31.2756024357431
15744,-17.2705661185904
15745,-27.7293588295081
15746,-25.0298490427224
15747,-15.1692783569213
15748,-36.9715579750234
15749,-33.5124748102369
15750,-26.3959899621217
15751,-26.4817470240522
15752,-28.1113026306994
15753,-17.1146085780522
15754,-7.9451224969825
15755,-27.4736432776117
15756,-28.2368368127766
15757,-35.838301512995
15758,-14.7364114903694
15759,-23.7947801641916
15760,-34.4359629733343
15761,-27.0288157744974
15762,-24.6582424332437
15763,-24.0398247622728
15764,-15.7726412432824
15765,-28.1207843362507
15766,-19.027157204492
15767,-25.6041928671709
15768,-18.5070197528332
15769,-17.573364692159
15770,-7.18108320930976
15771,-34.3916545745476
15772,-28.6476330803937
15773,-26.0920950294672
15774,-26.3551150014148
15775,-23.1693320616149
15776,-15.9944950465745
15777,-41.1605187480908
15778,-25.6325579329366
15779,-30.4206120154486
15780,-16.8640926891442
15781,-22.47101748042
15782,-37.8812103179249
15783,-11.938187350014
15784,-22.3525511197859
15785,-28.1530644543637
15786,-7.88916589319018
15787,-17.9020340539042
15788,-23.4017555084213
15789,-21.6727357622958
15790,-29.9588423923546
15791,-23.2252582094991
15792,-25.676502140195
15793,-26.083852165034
15794,-33.184029498412
15795,-32.0052492519929
15796,-32.1249559760724
15797,-24.0164743083273
15798,-23.1756213334398
15799,-23.5777300784802
15800,-25.4184991127162
15801,-27.2501508781573
15802,-16.3653393442312
15803,-24.9028727410163
15804,-14.920610361684
15805,-25.9989032402697
15806,-20.800652089491
15807,-31.5507281781789
15808,-21.1544219549687
15809,-18.6040087443217
15810,-9.92001738672301
15811,-11.9099597023934
15812,-30.0565392014218
15813,-21.4427326806868
15814,-26.2355434494803
15815,-23.0173907935919
15816,-28.3826800205359
15817,-16.072657443162
15818,-20.7739928891655
15819,-25.1128196950443
15820,-31.1195298623833
15821,-32.9096098778755
15822,-20.2096811767266
15823,-25.1906117246995
15824,-15.3429435989639
15825,-17.6555774931097
15826,-20.5146588414555
15827,-22.7175102796555
15828,-30.6851210856673
15829,-2.0767885039451
15830,-20.0109626396095
15831,-5.29245732705891
15832,-21.7834862057674
15833,-17.7365820875775
15834,-28.330669612722
15835,-20.4263975628495
15836,-16.7321273751286
15837,-14.0512746322455
15838,-18.6647524686417
15839,-26.4129364777655
15840,-11.8164602100271
15841,-16.5849718266868
15842,-33.5608710067123
15843,-16.4641864509291
15844,-26.9615726202946
15845,-19.9582665797989
15846,-27.5724852468332
15847,-12.5814009688798
15848,-29.6095452508394
15849,-23.670687757685
15850,-24.3409885436436
15851,-25.0324037092267
15852,-19.9431156480799
15853,-27.8742139873159
15854,-18.5809267995586
15855,-4.54333198334783
15856,-15.8409963827644
15857,-15.4501369129927
15858,-27.8557892850758
15859,-27.0104993705383
15860,-24.0558976582784
15861,-32.5910532431713
15862,-6.80226238932812
15863,-30.5191395016553
15864,-16.5517747457294
15865,-41.5068635213419
15866,-15.7687045295003
15867,-40.5402510683471
15868,-37.3122971331807
15869,-22.3965531829999
15870,-33.1827715758124
15871,-22.6829970874285
